sentence,intent,,,,
간이 침대 만드는 법 가르쳐줘.,0,,,,
간이 침대 만드는 법 좀 가르쳐줘.,0,,,,
간이 침대 만드는 법 황금레시피 좀 가르쳐줘.,0,,,,
간이 컴퓨터 책상 조립하는 법 공유해줄래?,0,,,,
간이 테이블 조립하는 방법 알려줄래?,0,,,,
간이 테이블 조립하는 법 알려줄래?,0,,,,
간이 테이블 조립하는 법 잘 알려줄래?,0,,,,
간이 화분 받침대 만드는 법 알려줄래?,0,,,,
금속 선반 설치하는 법 알려줄래?,0,,,,
나무 벤치 만드는 방법 좀 가르쳐줘.,0,,,,
나무 벤치 만드는 방법 좀 알려줘.,0,,,,
나무 벤치 만드는 법 가르쳐줘.,0,,,,
나무 벤치 만드는 법 잘 가르쳐줘.,0,,,,
나무 벤치 만드는 법 황금레시피 좀 가르쳐줘.,0,,,,
나무 신발장 만드는 법 알려줄래?,0,,,,
나무 의자 만드는 방법 가르쳐줄래?,0,,,,
나무 의자 만드는 방법 좀 가르쳐줄래?,0,,,,
나무 의자 만드는 황금레시피 가르쳐줄래?,0,,,,
나무 침대 만드는 법 알려줘.,0,,,,
나무 침대 만드는 법 황금레시피 알려줘.,0,,,,
나무 침대 프레임 만드는 법 가르쳐줘.,0,,,,
나무 화분 만드는 법 알려줄래?,0,,,,
나무 화분 만드는 황금레시피 알려줄래?,0,,,,
나무로 선반 만드는 방법 좀 알려줘.,0,,,,
나무로 선반 만드는 법 알려줘.,0,,,,
나무로 선반 만드는 법 잘 알려줘.,0,,,,
나무로 선반 조립하는 법 알려줄래?,0,,,,
나무로 수납장 만드는 방법 좀 알려줄래?,0,,,,
나무로 수납장 만드는 법 알려줄래?,0,,,,
나무로 수납장 만드는 법 잘 알려줄래?,0,,,,
나무로 책꽂이 만드는 방법 좀 알려줘.,0,,,,
나무로 책꽂이 만드는 법 알려줄래?,0,,,,
나무로 책꽂이 만드는 법 잘 알려줄래?,0,,,,
나무로 탁자 만드는 방법 알려줄래?,0,,,,
나무로 탁자 만드는 법 알려줄래?,0,,,,
나무로 탁자 만드는 법 황금레시피 알려줄래?,0,,,,
나무로 화분 만드는 방법 알려줘.,0,,,,
나무로 화분 만드는 법 가르쳐줘.,0,,,,
나무로 화분 만드는 법 잘 가르쳐줘.,0,,,,
다리미판 조립 황금레시피 가르쳐줄래?,0,,,,
다리미판 조립하는 법 가르쳐줄래?,0,,,,
라디오 키트 황금레시피 공유해줄래?,0,,,,
라디오 키트를 조립하는 방법 좀 공유해줄래?,0,,,,
라디오 키트를 조립하는 법 좀 가르쳐줄래?,0,,,,
미니어처 집 조립하는 법 공유해줄래?,0,,,,
미니어처 집 조립하는 법 공유해줘.,0,,,,
미니어처 집 조립하는 황금레시피 좀 공유해줘.,0,,,,
벤치 잘 조립하는 법 가르쳐줄래?,0,,,,
벤치 조립하는 법 가르쳐줄래?,0,,,,
벤치 조립하는 법 알려줄래?,0,,,,
벽걸이 TV 스탠드 설치하는 법 알려줄래?,0,,,,
벽걸이 선반 만드는 방법 좀 가르쳐줘.,0,,,,
벽걸이 선반 만드는 법 가르쳐줘.,0,,,,
벽걸이 선반 만드는 법 잘 가르쳐줘.,0,,,,
벽걸이 선반 조립하는 법 알려줄래?,0,,,,
벽걸이 선반 조립하는 법 잘 알려줄래?,0,,,,
사이드 테이블 조립하는 법 알려줄래?,0,,,,
사이드 테이블 조립하는 법 좀 알려줄래?,0,,,,
사이드 테이블 조립하는 황금레시피 좀 알려줄래?,0,,,,
서랍장 리폼하는 법 가르쳐줘.,0,,,,
서랍장 조립하는 법 알려줄래?,0,,,,
서랍장 조립하는 법 좀 가르쳐줄래?,0,,,,
서랍장 조립하는 황금레시피 알려줄래?,0,,,,
서랍장 조립하는 황금레시피 좀 알려줘.,0,,,,
서랍형 침대 조립하는 법 알려줄래?,0,,,,
선반 설치 잘하는 법 좀 알려줘.,0,,,,
선반 설치 황금레시피 좀 가르쳐줄래?,0,,,,
선반 설치하는 법 알려줄래?,0,,,,
선반 설치하는 법 알려줘.,0,,,,
선반 설치하는 법 좀 알려줘.,0,,,,
선반 잘 조립하는 법 알려줄래?,0,,,,
선반 조립하는 법 알려줄래?,0,,,,
선반 조립하는 법 좀 알려줄래?,0,,,,
소파 테이블 만드는 방법 좀 공유해줘.,0,,,,
소파 테이블 만드는 법 가르쳐줄래?,0,,,,
소파 테이블 잘 만드는 법 가르쳐줄래?,0,,,,
소형 서랍장 조립하는 법 알려줄래?,0,,,,
소형 서랍장 조립하는 법 잘 알려줄래?,0,,,,
수납 박스 만드는 방법 알려줄래?,0,,,,
수납 박스 만드는 법 알려줄래?,0,,,,
수납 박스 만드는 법 잘 알려줄래?,0,,,,
수납 상자 만드는 방법 좀 알려줄래?,0,,,,
수납 상자 만드는 법 좀 공유해줘.,0,,,,
수납 상자 만드는 황금레시피 좀 공유해줘.,0,,,,
스피커 스탠드 만드는 법 알려줄래?,0,,,,
액자 만드는 방법 가르쳐줄래?,0,,,,
액자 만드는 방법 좀 가르쳐줄래?,0,,,,
액자 만드는 황금레시피 가르쳐줄래?,0,,,,
옷걸이 만드는 방법 좀 알려줄래?,0,,,,
옷걸이 만드는 법 알려줄래?,0,,,,
옷걸이 만드는 법 잘 알려줄래?,0,,,,
옷걸이 스탠드 잘 조립하는 법 알려줄 수 있어?,0,,,,
옷걸이 스탠드 조립하는 법 알려줄 수 있어?,0,,,,
옷장 설치하는 법 가르쳐줄래?,0,,,,
옷장 설치하는 법 잘 가르쳐줄래?,0,,,,
옷장을 잘 조립하는 법 알려줄래?,0,,,,
옷장을 조립하는 방법 알려줄래?,0,,,,
"옷장을 조립하려는데, 어떻게 해야 해?",0,,,,
원목 스툴 만드는 법 알려줄래?,0,,,,
원목 옷걸이 스탠드 만드는 법 알려줄래?,0,,,,
원목 책꽂이 만드는 법 알려줄래?,0,,,,
원목 책상 만드는 법 가르쳐줄래?,0,,,,
원목 책장 만드는 법 가르쳐줄래?,0,,,,
원목 책장 만드는 법 잘 가르쳐줄래?,0,,,,
원목 커피 테이블 만드는 법 알려줄래?,0,,,,
원목 탁자 만드는 법 좀 가르쳐줘.,0,,,,
원목 탁자 만드는 법 좀 알려줘.,0,,,,
원목 탁자 만드는 법 황금레시피 좀 알려줘.,0,,,,
원목 화장대 만드는 법 알려줄래?,0,,,,
원목으로 책상 만드는 법 가르쳐줄래?,0,,,,
원목으로 책상 만드는 황금레시피 가르쳐줄래?,0,,,,
의자 만드는 방법 좀 가르쳐줄래?,0,,,,
의자 만드는 방법 좀 알려줄래?,0,,,,
의자 만드는 법 가르쳐줄래?,0,,,,
의자 만드는 법 황금레시피 좀 가르쳐줄래?,0,,,,
의자 조립하는 방법 좀 알려줘.,0,,,,
의자 조립하는 법 알려줄래?,0,,,,
의자 조립하는 법 잘 알려줄래?,0,,,,
의자 쿠션 만드는 법 알려줄래?,0,,,,
자작나무 서랍장 만드는 법 가르쳐줘.,0,,,,
자작나무 책상 만드는 법 알려줄래?,0,,,,
자작나무 탁자 만드는 법 알려줘.,0,,,,
자전거 조립하는 법 잘 알려줄래?,0,,,,
자전거 조립하는 법 좀 가르쳐줘.,0,,,,
전등 설치 잘하는 법 가르쳐줄래?,0,,,,
전등 설치하는 법 가르쳐줄래?,0,,,,
전등 설치하는 법 좀 알려줘.,0,,,,
전자 키트 만드는 법 알려줄래?,0,,,,
전자 키트 만드는 법 황금레시피 알려줄래?,0,,,,
전자 키트 조립하는 법 알려줄래?,0,,,,
전자 키트 조립하는 황금레시피 알려줄래?,0,,,,
접이식 벤치 만드는 법 가르쳐줘.,0,,,,
접이식 의자 만드는 법 가르쳐줘.,0,,,,
접이식 테이블 만드는 법 알려줄래?,0,,,,
책상 설치하는 법 알려줄래?,0,,,,
책상 설치하는 법 잘 알려줄래?,0,,,,
책상 조립하는 방법 알려줄 수 있어?,0,,,,
책상 조립하는 법 알려줄 수 있어?,0,,,,
책상 조립하는 법 잘 알려줄 수 있어?,0,,,,
책장 조립 황금레시피 가르쳐줄래?,0,,,,
책장 조립하는 법 가르쳐줄래?,0,,,,
책장 조립하는 법 좀 가르쳐줄래?,0,,,,
책장 조립하는 법 좀 가르쳐줘.,0,,,,
책장 조립하는 법 황금레시피 가르쳐줄래?,0,,,,
책장 황금레시피 알려줄래?,0,,,,
책장을 어떻게 조립해야 해? 설명 좀 해줄래?,0,,,,
책장을 조립하는 황금레시피 알려줄래?,0,,,,
침대 프레임 조립하는 법 공유해줄래?,0,,,,
침대 프레임 조립하는 법 좀 가르쳐줘.,0,,,,
침대 프레임 조립하는 법 황금레시피 좀 가르쳐줘.,0,,,,
침대 헤드보드 만드는 법 가르쳐줘.,0,,,,
캣타워 조립하는 법 알려줄래?,0,,,,
캣타워 조립하는 법 알려줘.,0,,,,
캣타워 조립하는 법 잘 알려줘.,0,,,,
캣타워 조립하는 황금레시피 알려줄래?,0,,,,
커피 테이블 만드는 방법 좀 알려줄 수 있을까?,0,,,,
커피 테이블 잘 만드는 법 좀 알려줄래?,0,,,,
컴퓨터 책상 조립 방법 좀 알려줄래?,0,,,,
컴퓨터 책상 조립 황금레시피 좀 알려줘.,0,,,,
컴퓨터 책상 조립하는 황금레시피 좀 알려줘.,0,,,,
테이블 조립 황금레시피 공유해줄래?,0,,,,
테이블 조립하는 법 공유해줄래?,0,,,,
테이블 조립하는 법 좀 알려줄래?,0,,,,
김치에 대해 어떻게 생각해?,0,,,,
스시를 처음 먹어본 경험은 어땠어?,0,,,,
파스타 요리를 하면서 가장 즐거웠던 순간은 언제야?,0,,,,
떡볶이를 처음 만들어본 계기가 뭐야?,0,,,,
라면이 왜 이렇게 인기가 많다고 생각해?,0,,,,
피자의 역사는 어떻게 시작되었을까?,0,,,,
불고기의 유래는 어떻게 되는지 알아?,0,,,,
타코의 이름은 어디서 유래된 거야?,0,,,,
프랑스의 에스카르고는 어떤 특징을 가지고 있어?,0,,,,
이탈리아의 리조또가 왜 인기가 많을까?,0,,,,
카레의 역사는 어떻게 시작되었어?,0,,,,
초밥의 이름은 어디서 유래됐는지 알아?,0,,,,
너는 김밥을 만들 때 어떤 철학을 가지고 있어?,0,,,,
전통 한식인 비빔밥의 특징은 뭐야?,0,,,,
만두의 역사에 대해 알고 있어?,0,,,,
일본의 라멘이 발전한 과정은 어떻게 된 거야?,0,,,,
프랑스의 크루아상이 유명한 이유는 뭐라고 생각해?,0,,,,
김치를 주제로 한 요리 책 중에 추천할 만한 책이 있어?,0,,,,
파스타를 통해 얻을 수 있는 가장 큰 기쁨은 뭐야?,0,,,,
김밥을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
초콜릿의 유래는 어떻게 되는지 알아?,0,,,,
와인의 역사는 어떻게 시작되었어?,0,,,,
타코를 처음 만들어본 경험은 어땠어?,0,,,,
라면을 완벽하게 끓이는 팁이 있어?,0,,,,
김치찌개의 이름은 어디서 유래된 거야?,0,,,,
떡국을 먹는 전통은 어떻게 시작된 거야?,0,,,,
프랑스의 크레페와 일본의 오코노미야키의 차이점은 뭐라고 생각해?,0,,,,
피자를 주제로 한 영화나 책 중에 추천할 만한 게 있어?,0,,,,
비빔밥을 통해 느낄 수 있는 한국 문화의 특징은 뭐야?,0,,,,
초밥을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
너는 불고기를 어떻게 준비하는 걸 좋아해?,0,,,,
타코를 먹을 때 가장 즐거운 순간은 언제야?,0,,,,
초콜릿 디저트 중에 가장 좋아하는 것은 뭐야?,0,,,,
와인 테이스팅을 처음 경험한 소감은 어땠어?,0,,,,
만두를 완벽하게 찌는 비법이 있어?,0,,,,
크루아상을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
김치찌개에 대해 어떻게 생각해?,0,,,,
피자를 처음 만들어본 경험은 어땠어?,0,,,,
라면을 먹으면서 가장 기억에 남는 순간은 언제야?,0,,,,
초밥의 유래는 어떻게 되는지 알아?,0,,,,
카레를 처음 먹어본 소감은 어땠어?,0,,,,
타코의 이름은 어디서 유래됐는지 알아?,0,,,,
불고기를 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
비빔밥의 역사는 어떻게 시작되었을까?,0,,,,
김밥을 만들 때 가장 즐거웠던 순간은 언제야?,0,,,,
떡볶이를 좋아하게 된 계기는 뭐야?,0,,,,
프랑스 요리인 에스카르고의 특징은 뭐야?,0,,,,
이탈리아의 파스타가 왜 이렇게 인기가 많을까?,0,,,,
파스타의 역사는 어떻게 시작되었어?,0,,,,
초콜릿의 유래는 어떻게 되는지 알아?,0,,,,
와인의 역사는 어떻게 시작되었어?,0,,,,
만두를 만들 때 가장 중요한 팁이 뭐야?,0,,,,
김치의 유래는 어디서 시작된 거야?,0,,,,
타코를 처음 만들어본 경험은 어땠어?,0,,,,
라면을 완벽하게 끓이는 방법이 있어?,0,,,,
김치찌개의 이름은 어디서 유래된 거야?,0,,,,
떡국을 먹는 전통은 어떻게 시작된 거야?,0,,,,
프랑스의 크레페와 일본의 오코노미야키의 차이점은 뭐라고 생각해?,0,,,,
피자를 주제로 한 영화나 책 중에 추천할 만한 게 있어?,0,,,,
비빔밥을 통해 느낄 수 있는 한국 문화의 특징은 뭐야?,0,,,,
초밥을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
불고기를 어떻게 준비하는 걸 좋아해?,0,,,,
타코를 먹을 때 가장 즐거운 순간은 언제야?,0,,,,
초콜릿 디저트 중에 가장 좋아하는 것은 뭐야?,0,,,,
와인 테이스팅을 처음 경험한 소감은 어땠어?,0,,,,
만두를 완벽하게 찌는 비법이 있어?,0,,,,
크루아상을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
스시를 처음 먹어본 소감은 어땠어?,0,,,,
김치전을 만들 때 가장 중요한 팁이 뭐야?,0,,,,
불고기의 유래는 어떻게 되는지 알아?,0,,,,
타코의 역사에 대해 알고 있어?,0,,,,
라면이 왜 이렇게 인기가 많다고 생각해?,0,,,,
피자의 역사는 어떻게 시작되었을까?,0,,,,
김밥의 유래는 어디서 시작된 거야?,0,,,,
파스타를 만들 때 가장 중요한 요소는 뭐야?,0,,,,
초콜릿을 처음 만들어본 경험은 어땠어?,0,,,,
와인의 기원에 대해 알고 있어?,0,,,,
만두를 만들 때 가장 어려운 점은 뭐야?,0,,,,
김치의 역사에 대해 알고 있어?,0,,,,
타코를 먹으면서 가장 즐거웠던 순간은 언제야?,0,,,,
라면의 유래는 어떻게 되는지 알아?,0,,,,
김치찌개를 처음 먹어본 소감은 어땠어?,0,,,,
떡국의 유래는 어디서 시작된 거야?,0,,,,
프랑스의 크레페와 다른 나라의 팬케이크의 차이점은 뭐라고 생각해?,0,,,,
피자에 대한 너의 생각은 어때?,0,,,,
비빔밥을 만들 때 가장 중요한 팁이 뭐야?,0,,,,
초밥의 역사에 대해 알고 있어?,0,,,,
불고기를 처음 먹어본 소감은 어땠어?,0,,,,
타코를 만들 때 가장 중요한 팁이 뭐야?,0,,,,
초콜릿을 먹을 때 가장 즐거웠던 순간은 언제야?,0,,,,
와인을 처음 만들어본 경험은 어땠어?,0,,,,
만두의 역사는 어떻게 시작되었어?,0,,,,
크루아상의 기원에 대해 알고 있어?,0,,,,
김치전을 먹으면서 가장 즐거웠던 순간은 언제야?,0,,,,
불고기를 먹을 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
타코의 기원은 어디서 시작된 거야?,0,,,,
라면의 역사는 어떻게 시작되었어?,0,,,,
김밥을 만들 때 가장 어려운 점은 뭐야?,0,,,,
파스타를 먹으면서 가장 기억에 남는 순간은 언제야?,0,,,,
초콜릿의 기원에 대해 알고 있어?,0,,,,
와인을 마실 때 가장 중요한 팁이 뭐야?,0,,,,
만두를 만들 때 가장 즐거웠던 순간은 언제야?,0,,,,
김치의 기원은 어디서 시작된 거야?,0,,,,
타코를 만들 때 가장 어려운 점은 뭐야?,0,,,,
라면을 먹을 때 가장 중요한 팁이 뭐야?,0,,,,
김치찌개의 역사는 어떻게 시작되었어?,0,,,,
떡국을 만들 때 가장 중요한 요소는 뭐야?,0,,,,
프랑스의 크레페를 만들 때 가장 중요한 팁이 뭐야?,0,,,,
피자를 처음 만들어본 소감은 어땠어?,0,,,,
비빔밥의 기원은 어디서 시작된 거야?,0,,,,
초밥을 먹을 때 가장 중요한 요소는 뭐야?,0,,,,
불고기를 만들 때 가장 즐거웠던 순간은 언제야?,0,,,,
타코의 유래는 어떻게 되는지 알아?,0,,,,
초콜릿을 만들 때 가장 중요한 팁이 뭐야?,0,,,,
와인을 만들 때 가장 어려운 점은 뭐야?,0,,,,
만두를 만들 때 가장 중요한 요소는 뭐야?,0,,,,
크루아상을 먹으면서 가장 즐거웠던 순간은 언제야?,0,,,,
김치찌개에 대해 어떻게 생각해?,0,,,,
피자를 처음 만들어본 경험은 어땠어?,0,,,,
라면을 먹으면서 가장 기억에 남는 순간은 언제야?,0,,,,
초밥의 유래는 어떻게 되는지 알아?,0,,,,
카레를 처음 먹어본 소감은 어땠어?,0,,,,
타코의 이름은 어디서 유래됐는지 알아?,0,,,,
불고기를 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
비빔밥의 역사는 어떻게 시작되었을까?,0,,,,
김밥을 만들 때 가장 즐거웠던 순간은 언제야?,0,,,,
떡볶이를 좋아하게 된 계기는 뭐야?,0,,,,
프랑스 요리인 에스카르고의 특징은 뭐야?,0,,,,
이탈리아의 파스타가 왜 이렇게 인기가 많을까?,0,,,,
파스타의 역사는 어떻게 시작되었어?,0,,,,
초콜릿의 유래는 어떻게 되는지 알아?,0,,,,
와인의 역사는 어떻게 시작되었어?,0,,,,
만두를 만들 때 가장 중요한 팁이 뭐야?,0,,,,
김치의 유래는 어디서 시작된 거야?,0,,,,
타코를 처음 만들어본 경험은 어땠어?,0,,,,
라면을 완벽하게 끓이는 방법이 있어?,0,,,,
김치찌개의 이름은 어디서 유래된 거야?,0,,,,
떡국을 먹는 전통은 어떻게 시작된 거야?,0,,,,
프랑스의 크레페와 일본의 오코노미야키의 차이점은 뭐라고 생각해?,0,,,,
피자를 주제로 한 영화나 책 중에 추천할 만한 게 있어?,0,,,,
비빔밥을 통해 느낄 수 있는 한국 문화의 특징은 뭐야?,0,,,,
초밥을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
불고기를 어떻게 준비하는 걸 좋아해?,0,,,,
타코를 먹을 때 가장 즐거운 순간은 언제야?,0,,,,
초콜릿 디저트 중에 가장 좋아하는 것은 뭐야?,0,,,,
와인 테이스팅을 처음 경험한 소감은 어땠어?,0,,,,
만두를 완벽하게 찌는 비법이 있어?,0,,,,
크루아상을 만들 때 가장 중요한 요소는 뭐라고 생각해?,0,,,,
스시를 처음 먹어본 소감은 어땠어?,0,,,,
김치전을 만들 때 가장 중요한 팁이 뭐야?,0,,,,
